        38   4.089045591531570   0.080570140377045  -0.075214310771942   2.351117088948750    -186812.57556849
       555   2.859519788073430  -0.463374628177643  -0.337909360576630   0.654665612434101    -186807.73345794
       841   4.796478644026510   0.460452572994232   0.874980051532745   0.279708682314960    -186812.74396776
      1118  10.271963668339600   0.745608537837982  -0.550799772686005   0.846716722982929    -186812.30755691
      1384   9.146003039287351  -0.724604835697174  -0.372577294658661   2.909741946219750    -186812.31005530
      1646   2.756019503850980   0.078128736568451  -0.374530417705536   2.546978737405290    -186811.21210304
      2016  15.190054639781501   0.862307639888763   0.433085962177277   0.189017880111347    -186812.30846392
      2274  17.876961428815498  -0.266597481204987   0.405742239521027   1.255968494271500    -186812.30781762
      2526  17.759310222968999  -0.151363221439362  -0.783709696025848   0.838333539585957    -186812.30788894
        51   6.934748429092930  -0.013179765872955   0.706034907978058   3.082740367230000    -186812.32216358
       354   2.949003471491940   0.415530742916107  -0.388690559795380   2.380077177047380    -186811.30097453
       746   3.343180798844380  -0.562983903568268   0.773417653095245   1.755148960182150    -186807.21880620
      1077   5.546383862684040  -0.176265540287018   0.089824586688995   1.944151640404800    -186812.34635202
      1345  14.017484593415100  -0.033199277103424   0.717265365497589   2.623189495559590    -186812.30819812
      1572  13.121817483310300  -0.966792093509674   0.963358869403839   0.824615603118183    -186812.30605523
      1807  13.035460657182000   0.933596631099701   0.363750094013214   0.333818320604511    -186812.30924148
      2046   3.341341743347910  -0.231441266361237  -0.348163256572723   0.627991847080097    -186812.82263099
      2362   9.738086577761081  -0.024410223392487   0.960429184833527   2.780183657357440    -186812.31423051
        68   4.235609073973360   0.674319546627045   0.268535345478058   1.814593351542500    -186812.75208871
       463  10.204362196087001  -0.529780811771393  -0.005878442607880   0.587600145258320    -186812.30793423
       794   3.650855607712650  -0.359859106693268  -0.242206331279755   0.852813583635273    -186812.76423539
      1088   5.951106987999340  -0.863764852787018   0.527324149188995   2.822099574342300    -186812.44207555
      1344   4.542184144692520   0.966799722896576  -0.282733634502411   1.062393168559590    -186812.69324033
      1623  19.457842843860401  -0.718745466556549   0.578593629169464   1.790968016514670    -186812.30783442
      1844  15.545187661715300  -0.722651712650299   0.270000187763214   1.553190451073260    -186812.30789222
      2090   7.379620581361030  -0.090816406986237   0.511210884052277   0.896253715783222    -186812.31660218
      2351   4.332250252783360  -0.055660192142487   0.554179591083527   1.853460838201190    -186812.63835108
         6   6.130586162962610   0.908694312252045   0.721659892353058   2.912028268964370    -186812.35253530
       427   2.822005704323730   0.267093391353607  -0.584002864482880   0.368113161773945    -186807.32901618
       801   4.353757572537320  -0.453609012943268  -0.648455925029755   1.194237780166520    -186812.64010036
      1083   5.169185164083840   0.011234272212982  -0.597674725811005   0.676004624717304    -186812.37860995
      1349   2.976718253138100   0.591800097896576   0.092265990497589   0.477094545934589    -186807.59128700
      1667   5.773704435207130   0.234378580318451  -0.780780011455536   2.985952704374040    -186812.37744218
      1950   3.389487606191990  -0.167964767337799   0.652812304950714   2.589656761971700    -186812.57480020
      2256  10.918899339635701  -0.079097668704987  -0.406756947978973   1.743717346459000    -186812.30850008
      2510   9.759543434160189   0.067386559810638   0.560038960224152   1.082207965679710    -186812.31063181
        25  10.215598133194399   0.643069577877045   0.237285376728058   2.838865941136250    -186812.30902854
       350  10.477467034224000   0.290530867916107  -0.513690434795380   1.794778554422380    -186812.30908564
       610  15.777859723046999   0.677249231197357  -0.041034657451630   2.288624267262230    -186812.30808334
       863  10.048350522083100  -0.633296333255768  -0.718768354717255   2.181929205846210    -186812.30970953
